komentar,sentimen
"Alamat gofood ngawur. Gak bisa di edit. App nya yg tulis sendiri, gak bisa diketik maupun ditunjuk. Selalu app nunjuk kelokasi lain setelah save. Ngawur tingkat dewa. Gojeknya kirim ke orang lain",negatif
"Alasan saya menggunakan gojek karena gopay dulu top up tidak ada ppn, sekarang ada ppn nya. Tidak ada bedanya sekarang top up menggunakan pulsa. Lebih baik sekarang top up menggunakan pulsa dari pada gopay, harga pulsa di gopay juga lebih mahal lagi dari counter. Jujur sangat kecewa. Lebih baik seka...Ulasan LengkapAlasan saya menggunakan gojek karena gopay dulu top up tidak ada ppn, sekarang ada ppn nya. Tidak ada bedanya sekarang top up menggunakan pulsa. Lebih baik sekarang top up menggunakan pulsa dari pada gopay, harga pulsa di gopay juga lebih mahal lagi dari counter. Jujur sangat kecewa. Lebih baik sekarang isi pulsa untuk top up dari pada isi gopay.",negatif
"Aneh ko akun pny saya d bekukan sementara karena pemesanan yg tdk wajar sih jd g ngerti deh??! , pemesanan yg tdk wjr dr mananya tolong jelaskan? padahal td terakhir cm order kfc doank itu jg aq g macam"" ordernya buat mkn anak bayar tarif sesuai dgn yg tertera malahan di ksh lebih k bang ojek nya , ...Ulasan LengkapAneh ko akun pny saya d bekukan sementara karena pemesanan yg tdk wajar sih jd g ngerti deh??! , pemesanan yg tdk wjr dr mananya tolong jelaskan? padahal td terakhir cm order kfc doank itu jg aq g macam"" ordernya buat mkn anak bayar tarif sesuai dgn yg tertera malahan di ksh lebih k bang ojek nya , ada apa ini saya kecewa biasanya g kayak gini",negatif
Aneh paylater tiba tiba diblokir tanpa penjelasan apa masalah nya...hanya mengatakan kebijakan ...harusnya jelaskan dong apa kesalahannya.. padahal bayar selalu tepat waktu..membuat saya kecewa..dan malas menggunakan gojek lagi,negatif
Aneh pdahal paylaternya blm prnah d pake sma sekali tp ko keterangannya d blokir trs katanya harus d perbaharui versinya pdahal jelas2 udh d perbaharui woy versinya!!!!!!! Kecewa sma gojek skarang!!!!!!!!!!!,negatif
"Aneh skrg tampilannya.. ketik nama lauk,g bs liat langsung lauknya,adanya sekarang cuma nama restorannya",negatif
Anjeng lah. Gue kaga bisa login alesannya terlalu bnyk permintaan. Mau pencairan dana prakerja buat bayar kost woy!!!,negatif
Anjir gegara anak mainin hp lalu ke order restoran super kgk bisa d cancel. So auto uninstall. Byee,negatif
"Anyep, aplikasi nya gak adil, di beda bedain akun go food sama akun go ride. Masa saya dapat nya go food mulu. Sedangkan driver lain dapat nya go ride mulu sampai 15 trip..",negatif
"apa apaan gua dah isi gopay byk byk.. tp stiap mau order apapun itu ""kami mendeteksi pemakaian yang tidak biasa"" ..apa apaan maksudnya, udh di update masih begitu, aplikasi macam apa ini !",negatif
apa maksudnya ini nomor hp saya di pakai orang lain. tolol saya minya konfirmasinya masksudnya apa,negatif
Apa maksyd.a tiba2 di blokir. Padahal saya tidak melakukan apa2.,negatif
"Apa yg menjadi jaminan buat driver,klo customer tiba2 cancel orderan.dichat aj blom ud dicancel,gimana coba tindakan dr anda sebagai aplikator???ud sejam lbh gak masuk lg orderannya,nasib nasib.klo Lom rejeki y kaya gini dah nasibnya",negatif
"Apa2 an ni aplikasi gojek, kok bisa pulak gopay saya hilang ? Malah di suruh upload ulang lgi aplikasinya ,gk jelas. Tolong di pulangkan gopay saya itu ya ,karna saya jga butuh.thnks.",negatif
"Apaan driver nya ga ada ramah""nya sama sekali. Padahal saya kan juga bayar loo. Padahal sudah dikasih di keterangan dengan jelas alamatnya, masih aja marah"" ga jelas gara"" mapsnya ga sesuai titik. Padahal udah deket aja dari rumah saya. Drivernya aja males baca sama males nyari. Udah salah, minta ba...Ulasan LengkapApaan driver nya ga ada ramah""nya sama sekali. Padahal saya kan juga bayar loo. Padahal sudah dikasih di keterangan dengan jelas alamatnya, masih aja marah"" ga jelas gara"" mapsnya ga sesuai titik. Padahal udah deket aja dari rumah saya. Drivernya aja males baca sama males nyari. Udah salah, minta bayaran lebih lg. Hedeh, tolong dong diperbaiki lg buat para"" driver yg seenak jidat. Kami customer kan juga bayar, pembeli adalah raja. Masih aja ada driver yg ga ramah sama customernya !!!",negatif
"Apaan sih ini tiba•À? gw bangun tidur gopay gw melakukan transaksi sendiri,saldo yang pertama 30k jadi 28k ,kok bisa sih transaksi sendiri pas ge tidur, sumpah aneh banget dan kaget gw liat HP tiba•À? ada bacaan ""kamu sudah melakukan transaksi gopay sebesar Rp.28.000,00 di google"" kan gk jelas transaksi...Ulasan LengkapApaan sih ini tiba•À? gw bangun tidur gopay gw melakukan transaksi sendiri,saldo yang pertama 30k jadi 28k ,kok bisa sih transaksi sendiri pas ge tidur, sumpah aneh banget dan kaget gw liat HP tiba•À? ada bacaan ""kamu sudah melakukan transaksi gopay sebesar Rp.28.000,00 di google"" kan gk jelas transaksi sendiri, ya allah kok gini banget sih apk nya gk jelas mudah mudahan di baca sama developer nya",negatif
"Apaan sih yg jualannya gerobakan, warungan ampe sekelas McD semuanya SUPER PARTNER, udah lah gabisa di cancel, GILIRAN PESEN MALAH GOJEKNYA AFK! Mesti telpon sana sini cuma buat ganti driver doang, belum lagi kalo nemu driver yg afk lagi. Asw lah udah habis2in pulsa, habisin waktu, dah laper ujung2n...Ulasan LengkapApaan sih yg jualannya gerobakan, warungan ampe sekelas McD semuanya SUPER PARTNER, udah lah gabisa di cancel, GILIRAN PESEN MALAH GOJEKNYA AFK! Mesti telpon sana sini cuma buat ganti driver doang, belum lagi kalo nemu driver yg afk lagi. Asw lah udah habis2in pulsa, habisin waktu, dah laper ujung2nya makanan nyampe sini udah dingin. Sumpah gojek makin lama makin GAK JELAS!!!!!!",negatif
"Apakah fitur go games sudah tidak ada? Saya tidak bisa topup diamond mobilegends, jgn kasih solusi hubungi cs gojek. Sudah 6 jam cari solusi ini telp ke gojek, findaya, gopay cs, jawabannya ngelantur semua, coba cek kalo karyawan anda lagi di bawah pengaruh ganja atau tidak",negatif
"Apakah ini yang disebut dengan membanggakan? Hah.. masih jauh dari ekspetasi , kenyataanya masih banyak kekurangan yang tersedia entah itu dari aplikasi maupun pihak CS yang bukannya membantu malah bikit rumit masalah.",negatif
apakah tidak ada cara lain untuk mengembalikan akun gojek yg nomornya sudah hangus? lewat email misalnya. yg jawab selalu robot! akun gojek sudah lama gak dipake jadi lupa apa yang diorder dan struk terakhir jg gak tau kemana. akun gopay plus saya nyangkut di nomor lama yg hangus,negatif
"Apk macam apa ini , saya mau upgrade gopay plus kok pas verifikasi e-KTP , kamera nya malah gak ada , item semua , malah keluar flash doang",negatif
Apk penindas..seperti apk tetangga..tolong dong kasihan yg gak dpt kerjaan..jgan vermuk trs..mau kerja kpn nh,negatif
Apk. bangke dikasinya paylater tapi mau bayar masuk ke apk. nya nggak masuk2 internet mati terus katanya denda jalan sampe setahunan kayak apa aplikasi kok membodohi kek gini anjenk!!!!,negatif
"Aplikasi Abal Abal.... Dana dari prakerja udah seminggu nggak masuk, padahal udah terkirim",negatif
"Aplikasi ajg, masuk aja susah banget, udah masuk tibatiba akun gua terblokir, bngsd!!!",negatif
"aplikasi anak bangsa ini kok lama lama makin merajalela ya, makin memeras bangsanya sendiri, bukan mempermudah malah mempersulit, kenapa harus di naiki lagi ongkos nya, mohon maaf kalo kayak gini jd malas mau naik gojek lagi.",negatif
"Aplikasi aneh, sering error!! Saya pesen makanan gak klik pick up muncul order aja saya pencet order keluar suruh pick up dan ternyata saya mau ubah jd di antar gak ada yang bisa cancel, resto gbs, sy gbs, gojek sendiri gbs?? Hahaha what? Aplikasi apa ini lucu sekali dan di tlp cs nya pertama malah ...Ulasan LengkapAplikasi aneh, sering error!! Saya pesen makanan gak klik pick up muncul order aja saya pencet order keluar suruh pick up dan ternyata saya mau ubah jd di antar gak ada yang bisa cancel, resto gbs, sy gbs, gojek sendiri gbs?? Hahaha what? Aplikasi apa ini lucu sekali dan di tlp cs nya pertama malah di tutup lgsng tlp nya hahaha gak akan lagi saya pakai aplikasi ini. Udh sering banget begini kapok mending beralih ke aplikasi lain. THANKS",negatif
"Aplikasi apaan ini, mau upgrade lama banget, kalo gak niat bikin usaha udah tutup aja.",negatif
Aplikasi apaan nih. Mau pesan go food server eror.eror dan eror,negatif
"Aplikasi banyak bug, pesen goshop aja susah minta ampun, Ga bisa di ketik, sering error force close",negatif
"Aplikasi bego..! Masa alamat berubah"" sendiri..??! Tiap mau pake.. Pasti aja udah ada di alamat laen.. Bego banget .!!",negatif
"Aplikasi bikin kecewa bnget, otp aktivasi pin gak pernah dapet,komplain dicustomer jawaban itu mlulu,sinyal susah lah nomer salah lah...klau itu memang bener knpa beberapa menit otp untuk masuk keakun bisa diterima,percuma top up gak bisa digunain sklinya mau transaksi dimintai aktivasi pin... tpi o...Ulasan LengkapAplikasi bikin kecewa bnget, otp aktivasi pin gak pernah dapet,komplain dicustomer jawaban itu mlulu,sinyal susah lah nomer salah lah...klau itu memang bener knpa beberapa menit otp untuk masuk keakun bisa diterima,percuma top up gak bisa digunain sklinya mau transaksi dimintai aktivasi pin... tpi otp GK pernah dpet... Gak recomended banget ini aplikasi gopay ??",negatif
"Aplikasi bobrok anjing setiap mau pesan makanan kok toko tutup/tidak tersedia,pesan secara manual gak bisa harga tidak cocok katanya.... aplikasi anjing!!",negatif
"Aplikasi bodoh, gaguna nomor telepon nya gabisa diganti. Trus Go Pay gw gimana nih? Gabisa pasang pin gara gara gabisa ganti nomor telepon. Kenapa harus pasang pin? Kayak gaguna banget itu pin nya. Aplikasi bego sedunia",negatif
"Aplikasi bodoh..!!! Mau order ga bisa, ternyata akun sy diblokir.. Sy sangat jarang order, sy ga pernah merugikan, tp kenapa diblokir tanpa alasan yg jelas??? Woy, dungu.. Cari customer itu susah, sdh ada customer malah dibuang bkn di maintenance.. Stupid Poll..",negatif
"Aplikasi broken hapus aja, mau buat gopay plus dipersulit no rekomen deh ini aplikasi mending hapus aja bye",negatif
Aplikasi buruk.. mau rubah gopay plus aja susah bgt.. saya kira apk kalian bagus.. saya kcewa,negatif
"Aplikasi Busuk Uang Gw 1,2 Juta Hilang begitu aja Udah Kirim Bukti Plus KTP sampai sekarang Belum Di Proses Jancokkk Gw Minta sama lo lain kali lo Harus Punya Sistem Live chat Anjing biar Customer Ga Susah Buat Menyampaikan Keluhan!!",negatif
"Aplikasi cacat, nggak pernah transaksi pakai gopay dibilang di sistem ada transaksi yang tidak jelas, jd di suruh telepon pusat, tai. Belum lagi daftar pakai ktp sdh 2 tahun nggak pernah di proses!!!!!!!!!",negatif
Aplikasi crash ketika klik go-send. Padahal sedang butuh sekali.,negatif
"Aplikasi eror , gopay plus saya sudah berhasil upgrade, kenapa jadi di proses lagi.",negatif
"Aplikasi ga guna, udah update terus login ulang masih ga bisa pesen juga. Keterangan server sibuk coba lagi dalam 30 detik",negatif
Aplikasi ga jelas goblok ga ada angin ga ada ujan akun kebanyakan di blokir kalo emang mau aman 1 akun 1 hp bikin kaya ovo dong verifikasi nya dasar ga jelas jgn ada yg pake aplikasi model begini aman kaga nyusahin oramg iya,negatif
"Aplikasi ga jelas,masa mau di upgrade ga bisa..setiap foto ktp gagal terus padahal angel nya udah pas.eh,pas di jepret malah burem wong ga goyang padahal. Apa ada kerja sama dengan prakerja ya supaya yg mau upgrade gagal semua nya.biar ga lolos bikin prakerja??ngaku dah !",negatif
Aplikasi gagal....dapat cashback voucer game malah nggak masuk cashback nya... penipuan.,negatif
"Aplikasi gak berguna, d wajibkan upgrade ke gopay plus mana prosesnya lama kali pula. Ujung2nya d tolak jg. Bisa nggak sih upgrade gopay plus cuman opsi doang gak wajib. Kita yg butuh transaksi cepet malah d perlambat gegara ini gopay plus",negatif
Aplikasi gak masuk akal. Tiba tiba paylater saya diblokir. Alasan naik ke versi terbaru gojek nya. Sedangkan dilihat di playstore belum minta update aplikasi. Tolong kalau gak sanggup buat paylater jangan dibuat.,negatif
Aplikasi gak punya otak. Sya pelanggan lama.. Slama ini tdk pernah ad mslh. Cm kmren jaringan inet sya bermasalah sehingga orderan trcancel trus.. Pihak gojek sesuka hati nya memblokir akun sya hingga tdk bsa d gunakan..,negatif
Aplikasi GK jelas. Upgrade gopay plus aja lama bener. Udah lama-lama gak jadi pula.,negatif
"Aplikasi goblok !!! Permainan anda kurang halus , , saya doakam tahun depan sudah tidak ada lagi permainan , kalo masih ada mending gk usah ada lagi aja aplikasinya , terimakasih",negatif
Aplikasi gojek gak jelas. Main blokir gopay se enaknya saja.. lu bekerjasama dengan kartu prakerja. Tapi lu buat pengguna akun prakerja kesusahan.. mudahan gojek di indonesia tutup selamanya amin. Tukang kurupsi. Main blok akun orang smbarangan.,negatif
Aplikasi gopartner bangsat. Pencetusnya anjing. Hanya menguntungkan aplikasi.menindas hak2 drivernya. Segala make vermuk segala.,negatif
Aplikasi jelek! Gmn mau transfer jujur gw masih SMP masa harus upgrade pake KTP pula nyesel udh top up saldo banyak!!!,negatif
"Aplikasi kacauuuu..dibuka tidak bisa..ada permintaan update sudah suskes update sekarang selalu muncul gojek tidak menanggapi apakah anda ingin menutupnya? Selalu muncul itu terus..laah buat apa aplikasi dipasang ,pdahal kuota saya msh buanyak..emanglah kacau dan sangatttt burukk ????",negatif
"Aplikasi kimbek. Gopay gue dikunci, pas cek email. Kata ny harus di update ke gopay plus, dan akan kena biaya admin 2rb per bulan. Helloooo gojek sekarang yg butuh siapa ?. Gue yg butuh elu, apa elu yg butuh gue ?? Elu mati juga gue bisa pake Maxim kaleee.. makin lama makin ribet Lo makin runyam",negatif
Aplikasi lelet.di upgride ke gopay plus dari beberapa bulan lalu lom kelar2.sampek gak bisa transfer ke rek bank,negatif
"Aplikasi nya membingungkan, tolong perbaiki interface nya supaya orang2 bodoh seperti saya bisa menggunakan aplikasinya, semoga bisa seperti interface aplikasi sebelah yang simple",negatif
Aplikasi nya si bagus...tp utk sistem driver itu sangat cacat...lg pademik covid d buat prioritas...orderan sdkit yg dpt itu2 aja pdahal g ada bonusan....yg hidup 1 yg mati 10... Sistem pertololan macam apa ini...klo pgn mensejahterakan mitra bagi rata boss makan 1 makan semua...g sistem prioritas c...Ulasan LengkapAplikasi nya si bagus...tp utk sistem driver itu sangat cacat...lg pademik covid d buat prioritas...orderan sdkit yg dpt itu2 aja pdahal g ada bonusan....yg hidup 1 yg mati 10... Sistem pertololan macam apa ini...klo pgn mensejahterakan mitra bagi rata boss makan 1 makan semua...g sistem prioritas cacad gini...semua juga btuh pemasukan g usa muluk2 yg ptg dpt income...g rugi on tiap hari 24 jam dpt 1- 3 order ini kerja apa d kerjaain gojek sistem tolol.,negatif
Aplikasi nyebelin... Mau upgrade aja susahnya amit-amit,negatif
"Aplikasi penjajah mitra, sistem yg bobrok tidak transfaran terhadap mitra, d luar bagus dalamnya bobrok, penumpang bayar mahal masuk ke driver separonya, potongan siluman sudah d bebani 20% d tambah lagi potongan goib, wahai para planggan driver gojek sbtelunya sedikit kebagiannya, potongan nya hamp...Ulasan LengkapAplikasi penjajah mitra, sistem yg bobrok tidak transfaran terhadap mitra, d luar bagus dalamnya bobrok, penumpang bayar mahal masuk ke driver separonya, potongan siluman sudah d bebani 20% d tambah lagi potongan goib, wahai para planggan driver gojek sbtelunya sedikit kebagiannya, potongan nya hampir 50% mereka ambil jangan buruk sangka tarif mahal yg masuk ke driver hanyalah separonya kalo urusan transparan app sebelah lebih bijak d banding karya anak bangsa #HISAP DARAH BANGSA SENDIRI#",negatif
"Aplikasi sangat berguna sayang terlalu banyak memakan memori internal dan butuh data banayak. UI dan UE terkesan kurang easy to use dan terlalu ribet, Tingkat Keamaan terlalu overprotectif, Mengunakan IP or Imei sebagai prossedur menurut saya malah bikin susah penguna, sebaiknya di buat simple aman ...Ulasan LengkapAplikasi sangat berguna sayang terlalu banyak memakan memori internal dan butuh data banayak. UI dan UE terkesan kurang easy to use dan terlalu ribet, Tingkat Keamaan terlalu overprotectif, Mengunakan IP or Imei sebagai prossedur menurut saya malah bikin susah penguna, sebaiknya di buat simple aman pake pin agar penguna dapat berpindah perangkat dengan mudah dan akun tidak di blokir jika hape yang satu hilang atau rusak bisa lebih mudah masuk ke akun gojeknya.",negatif
aplikasi selalu force close pada perangkat saya CHM-UO1 versi android 4.4.1 pada versi sebelumnya berjalan lancar . sehingga saya tidak bisa menggunakan apk ini lagi,negatif
