komentar,sentimen
"bagaimana cara menonaktifkan fitur paylater? saya hanya coba sekali karena iseng, ternyata gak bisa berhenti..!!",negatif
Bagaimana cust gojek pada ga mau kabur mau transaksi aja akun di banned padahal cuma pnya 1 akun payah!!,negatif
"Bagaimana ini gojek,, drivernya jauh2 semua,,sy menunggu lama,,bikin habis waktu saja....",negatif
"bagaimana ini management gojek, mau beri kado nataru buat mitra tapi malah menaikkan harga yang buat konsumennya lari ke yang lain, apa tidak dihitung dengan betul, kalo begini 2020 gojek akan ditinggal pelanggan dan mitra. Tolong dikoreksi lagi mumpung belum terlanjur jauh..",negatif
Bagaimana ini saya lagi butuh naik gojek tapi aplikasi ny gk bisa di bukk. Katanya harus masukannya pin gopay sedangkn itu nomor yang lama dan saya mau menggantikan nomor yg baru tapi tidak bisa d bukk 😏,negatif
Bagaimana nihh saya beli diamonds mobile legend di unipin pakai gopay gak bisa.Katanya sudah masuk diamonds nya pas saya cek gak masuk diamonds nya sebesar 170 diamonds =46.000 gopay. Gimana nihhh saya sudah rugii!!!,negatif
"Bagaimana sih ini aplikasi gojek , setelah di upgrade kok malah eror , mau pesen sesuatu , server sibuk terus masih dalam perbaikan.",negatif
Bagaimana utk respon dan solusi dari Pt gojek indonesia.masalah point reward dari gojek swndiri yg memberikan kpd pihak konsumen selaku sy sbagai pemakai aplikasi gojek.apakah bisa point lucky spin yg belum digunakan bisakah dikembalikan?ke akun sy?ato memang gara2 update aplikasi yg seharusnya klo ...Ulasan Lengkap,negatif
"Bagi masyarakat (bukan driver) yang suka merendahkan bahkan membenci driver2 gojek, silahkan hapus/uninstall aplikasi gojek dari handphone anda.. Tidak usah menggunakan layanan gojek.. Ngapain benci tapi butuh.. Dasar manusia setan..",negatif
"bagus banget, 10x order gofud gaada driver yang ngambil.",negatif
Bagusin lg tu app ga bisa login ga bisa kebuka id saya,negatif
Bahaya nih paylater. Padahal sudah top up tapi saat bayar Saya kadang Salah pilih bukan nya pencet gopay malah paylater. TIAP BULAN BAYAR 12.500 sedangkan transaksi cuma 10 ribuan. Udah Gila Kali ya. Bodo amat freeze aja akun Saya. Menyesatkan nih gojek lama2 memanfaatkan kelengahan. Kalo bisa tombo...Ulasan Lengkap,negatif
"Baiknya PT.GI Belajar dari Grab..di mana Customer mudah dapat driver terdekat,coba dong solusinya, Buatlah Program GojekNow ,atau apalah..sehingga customer dpt driver yg terdekat dari posisinya, dekat bukan berarti dlm tarik garis lurus, dekat dalam jalur lakinnya, kadang driver disebrang jln dari c...Ulasan Lengkap",negatif
Bajingan mau narik duit aja susah suruh upgrade ga bisa mulu,negatif
"Bakal KALAH JAUH sama GRAB... Bye bye gojek yang pelit sama promo. Nyesel udah download apk ini. Kirain makin baik,tau nya makin payah dan parah. GRAB tetep di hati...",negatif
"Balikin Nadiem , jgn di pimpin org ch*na , mikir keuntungan sendiri makan tu doa org bnyak",negatif
Balikin system prioritas seperti dulu.apa bedanya driver yang focus sama sambilan klo orderannya dibagi rata begini.dapet 1 orderan aza nunggu nya sampe 1 jam lebih.ambil rute jauh baliknya kosong gak kaya dulu.😤,negatif
"Balikin voucher yg total 300rb dong :( Anak kosan kebantu bgt, soalnya jadi murah. Kalo pake voucher itu sekali makan cuma 12rb (pake gopay). Sekarang adanya voucher makan sma nonton. Minimal beli nya 65rb, anak kosan makan ga segitu :( Dari: sobat misqueen",negatif
"Bangsat mau login aja ga keluar2 SMS verifikasi nya, giliran dipencet back keluar.. Trus pas mau login lg nunggu 30menit, makasih lah bgst",negatif
Bangsatt emang ini aplikasi Gw pesen gocar yang datang blue bird. Awal gw gak masalah dia bilang BB sudah kerja sama gw pikir argo kaya gocar sesuai aplikasi eh ternyata supir blue bird minta uang lebih dari aplikasi yg di tentukan.,negatif
"Banner promo Vouchernya Clickbait!! MENIPU guys!! Saya beli 1 paket voucher seharga Rp49rb karna harga sama kyk paket voucher sebelumnya, jd WAJAR kalo sy merasa GADA yg janggal & di Banner pun tidak tertulis, ternyata minimum pembeliannya adalah Rp.65rb baru bisa pakai 1 voucher seharga Rp.12rb yg ...Ulasan Lengkap",negatif
Banyak alasan driver nya kalau ngak mau .... Ngak usah terima orderan donk... Kita sebagai order butuh ....bukan mau cancel2 aja....lihat rate yang order,negatif
banyak driver gak sesuai aplikasi..sp yg di pesen sp yg datang...di fto aplikasi driver kurus yg datang kok kayk babi...jadi ragu mau pesen gojek...kebanyakan driver gk mau ngambil order klw jauh...alasan gak masuk akal lagi...tutup ajalah aplikasi mu...,negatif
"Banyak driver tuyul,di tempat ada banyak pas di tungguin gk ada nongol.. Pada masang titik di tempat tapi gk tau org nya dmna..",negatif
"Banyak driver yg ngeluh karena orderannya anyep, sehari bisa 3 orderan doang, padahal keluar dr pagi sampe malam.",negatif
"Banyak masalah nya sekarang, ntah server, gopay dll. Pokonya semakin buruk.",negatif
banyak merugikan mitra terlalu banyak peraturan untuk meraup keuntungan ingat gojek yg membesarkan para mitra anda segera perbaiki agar para mitra mendapatkan kesejahteraan.,negatif
Banyak penipu anjir aplikasi sangat gak safety ini . langsung dari nomor go-jek nya. Semua data pribadi yang terdaftar di gojek bisa diketahui pihak penipu. Males pake gojek skrg ini jadinya. Untung gak bego.,negatif
"Banyak penipuan, uang hilang gojek tidak mau tanggung jawab, buang2 pulsa untuk lapor tidak ada tindakan respon lama, disuruh bayar tagihan penipu lagi 😂",negatif
"Banyak penumpang yang rela bohong ke driver gojek demi mengirim barangnya dan ternyata waktu disamperin barang lebih gede plus banyak mohon ditindak buat penumpang seperti itu, plus buat penumpang klau kirim barang gede2 harusnya bilang dari awal biar driver gojek gak binggung iya klau dia pkeknya m...Ulasan Lengkap",negatif
"banyak problem kali ya, masa cs nya selalu sibuk ,ratusan kali di tlp ga ada satupun yg tembus wkwkwkwkwkwkwkkwk.......",negatif
"Banyak voucher tapi ga ada yg bisa di pake semua. Tulisannya selalu ""no worries, you can try again"" tapi ttp aja di coba berhari-hari ga bisa!!!",negatif
"Banyak²in vocer nya jek, udah beberapa bulan sejak nadiem jadi mentri ga pernah ada lagi vocer gofood goride dll. Kalah sama apk sebelah",negatif
Barang saya tidak sampai. Tp di aplikasi katanya sdh sampai lalu pengemudinya jg tdk ada no tlpn bisa dihubungi. Kecewa berat,negatif
"Bardcode saya kenapa sngat kecil min, sehingga saya tidkbsa melakukan pembayarn di alfamart",negatif
"Baru 3 hari berlangganan gofood dan goplay yang 14 hari, baru 3 hari voucher gofood nya dah gak bisa dipake. Gak jelas gojek bikin saya sebagai customer rugi. Tolong dijawab",negatif
"baru beli paket voucher gofood+goplay, baru seminggu voucher ga bisa di pake, udh di email ke cs ga di bales, kalo ga kuat bakar duit jangan gitu caranya, mau ngasih rating ke scroll malah ke tutup ga bisa dibuka lg, aplikasi gaje mending pake sebelah",negatif
"Baru beli vocer gofood ,baru d pakai beberapa, sisa msh banyak tp tiba2 di bilang vocer sudah tdk bisa di pakai, padahal masa berlaku tertulis sampai 3 januari 2020.. Kesel bgt jadinya",negatif
Baru dapat vocer kok malah ilang.. gimana sih ini,negatif
Baru dowload tapi gk bisa login tolong di perbaiki,negatif
"Baru gabung di gopay,saya isi saldo pas mau tarik saldo libur natal tanggl 21-25.menjengkelkan.libur sih libur transaksi kok libur jg.lihat tetangga,gk pernah libur transaksi,",negatif
"Baru ini keadaan bener2 urgent akun saya malah di bekukan!!!!!! Searching lama ga dapet driver sampe 5 menit,giliran di cancel akun dibekukan,tolong perbaiki sistem anda lihat terlebih dahulu kronologinya kalo sudah begini siapa yg dirugikan,percuma uda sampai top Up gopay!!!! Saya bener2 KECEWA",negatif
"Baru instal gojek, saat buka selalu minta aktifasi lokasi, padahal seting lokasi sudah aktif, jadi males pakai gojek.",negatif
"baru isi gopay ga ada promo , tapi kalau ga ada gopay ada promo gimana sih? tolong dong kasih promo kan kasian mahal mulu apalagi kalau lagi ujan biasanya 20ribu ke atas😣🤯",negatif
Baru juga dapat voucher ini voucher udah ilang aja dr aplikasi gimana mau bersaing sama grab di kasih voucher aja di ambil lg...,negatif
"Baru juga dapet voucher diajak ama temen eh malah ilang , mending pindah kesebelah voucher food tiap hari banyak. GOJEK MAU BANGKRUT !",negatif
"Baru juga di pakai mau login lagi enggak bisa terus akun punya 2 , dan kedua akun itu enggak bisa di login ,ambyaar cokk",negatif
"Baru kali ini dapet Driver yg sok Tau,. Kenapa gak liat map, klo gak tau mending gak usah sok nyari jalan Sendiri.. di bilangin tapi malah ngeyel.. suruh puter Balik gak mau malah di turuin di jalan.. pokoknya Parah bgt tuh Driver. Untung msh bisa Sabar.. Tolong di tegasin Lgi klo gak tau Jalan mend...Ulasan Lengkap",negatif
"Baru kali ini.. ada perusahaan yg kantornya gak ada CS , cuma ada satpam.. pengurusan GOPAY GOBiz settlement dll cuma lewat email.. sama sekali gak bonafid, ga care sama customer",negatif
"Baru ketahuan, ternyata biang keladi pembatalan gofood adalah aplikasi gofood kadang pesan makanan sendiri saat pilih pilih makanan.. Jadi jangan salahkan pemesan makanan tapi salahkan gojeknya..",negatif
Baru mau mulai daftar. Kode verifikasi gak datang2 ke sms. Auto uninstall haha,negatif
Baru nge install ajah dah dibuat kecewa ga bisa2 masuk padahal sebelumnya udah pernah punya akun gojek mau dibandingkan sma yg sebelah tpu dri sini udah jelas sebelah lebih sangat baiik.bnyak jug ternyataa yg keluhan nya sma tolong diperbaiki.,negatif
"Baru pakai lg gofood, coba promo diskon, dicoba berkali-kali infonya server down, dicoba tanpa diskon langsung bisa, ga usah pasang diskon kalau emang ga bisa kasih",negatif
Baru pesan eh langsung dicancel ama driver Riyan tri hidayat ga ada komfirmasi main cancel aja akhirnya nyari lagi driver. kecewa makanya saya kasih bintang 1.,negatif
"Baru x ini order gocar ribeeettt krn driver ga faham lokasi. sudah sy kirim foto pun tetap saja. padahal kan bisa telusuri spanjang jalan titik jmput krn sy juga nunggu dipinggir jalan dan perhatikan nomor plat mobil. daripada buang waktu dan sm2 tidak tau jalan, saya cancel saja dan order gocar dgn...Ulasan Lengkap",negatif
Barusan redeem voucher blm dipakai udah hangus. Bad banget lah.,negatif
Bayar gopay 4x kok dihitung 3x???ubah profil uda kasi data yg bener katanya kesalahan matalu picek gimana mau isi gopay???,negatif
"Bayar Pakai GO-pay Sama Aja Macam Bayar cash. JLek!! Tidak sama seperti grab, Bayar pakai Ovo Lebih Murah dri pada Cash... GO-JEK jLek & mahaL.",negatif
"Bayar pakai GoPay harus upgrade dulu pake KTP saya masih pelajar, bayar bagaimana? Kartu pelajar tidak diterima, dasar menyusahkan orang",negatif
"Bayar pakai gopay, lah koq malah masuk paylater, merasa ditipu dan dibohongi, pengen nya dpt cashback malah tekor kena administrasi 25rb, aplikasi apa ini...",negatif
"Beberapa kali mau pake, ngeblank terus, sampai pinjam hp teman yg ada aplikasi gojeknya jg sama sj. Tdk bisa dipake order. Padahal tidak jauh dr lokasi sy buanyak driver yg butuh orderan. Bagaimana ini sistemnya?? Banyak driver mengeluh sepi gak dapat order, di sisi lain para pengguna juga gak bisa ...Ulasan Lengkap",negatif
"Beda daerah beda ongkir GO-FOOD apa gimana nih? Masa jarak dekat dengan resto ongkir mahal bgt, jarak jauh malah murah harga ongkirnya, hadeh",negatif
BEDA JAUH SEKARANG. GOJEK MULAI BANGKRUT. GOJEK MULAI DI TINGGALIN CS NYA DAN MREKA PADA MEMILIH MAXIM.,negatif
Beda sama aplikasi tetangga. Aplikasi tetangga adil sama drivernya. Nga pilih kasih. Di gojek dilarang sakit. Klu sakit 2 hari pas besoknya cari orderan susah.,negatif
"Beda seperti dulu , ada driver di dpn hidung malah dapat driver di balik pantat , setiap order gojek selalu dpt driver yg jauh , kl ada shortcut / driver tau ada shortcut bisa cepat tiba nya , kl gak ada shortcut dan gak tau ada shortcut driver harus memutar jauh ,padahal saya ingin cepat , driver y...Ulasan Lengkap",negatif
Belanja duit kepotong tapi gak bisa makan . Sueee. Kenapa ya proses refund nya susah banget ya. Padahal dr awal bulan Januari sampai skrg tgl 20 jan. Juga blm kelar. Ditelp selalu suruh nunggu........22924618. Trus gila gak disuruh telp ke no 1500... Pakai pulsa premium. (Gak sebanding dgn duit gopa...Ulasan Lengkap,negatif
Beli gopay cuma 2500 di mbanking keterangan terkirim tp tidak masuk di gojek dan saldo tabungan berkurang. Why? Apa krn beli nya cuma 2500 perak ?,negatif
"Beli paket data pake paylater, di trnasaksinya sudab sukses behasil tp sampai detik ini paket datanya blm ada masuk, udh lagi tiba-tiba tagihan paylater nambah 25 rb katanya biaya langganan maksudnya apa , gk jelas gojek sekarang👎",negatif
Beli paket gofood unlimited baru dipake 2 hari akun tidak bisa digunakan kalau mau menipu customers jangan seperti ini dong. Kembalikan gopay yang buat beli paketan gofood nya. #penipu,negatif
Beli paketan gojek yg dpt voucher gofood... Tp pemakaian harus minimal 65rb (di keterangan paket nya ga ada penjelasan minimal pembelian) pas udah beli mau di pake buat order baru ada keterangan klo minimal harus 65rb... Nyesel beli nya... Mau refund jg gabisa... Hadeeh... ya kali boros bgt sekali m...Ulasan Lengkap,negatif
"Beli promo berlaku 2 minggu, baru 3 hari udh gk bisa dipakai padahal masih ada 18 voucher. Apa2 an maksudnya ini? Menipu.",negatif
"Beli pulsa listrik 2 jam msh dlm proses,,udh mati listrik gua beli lagi..",negatif
beli token gagal tulisan'a dalam proses. selama 24 jam gk masuk jg. tulisan'a gopay akan di kembalian. sampe sekarang kaga dibalikin. tae dah.. kapok beli PLN di gojek,negatif
"Beli Voucher & masih ada beberapa,belum jatuh tempo sudah tidak berlaku..bagaimana ini?! Kan merugikan pelanggan namanya..hadeeh",negatif
"Beli voucher go food padahal masa berlaku nya masih 2 hari lgi tapi ga bisa di pakai. Padahal ini vouchernya saya beli, tapi ga bisa dipake sama sekali",negatif
"Beli voucher go food, aktif smpe 26 desember. Ga bisa dipakek. Tuker poin buat dpt voucher go food juga, poin dipotong, voucher ga bs dipakek.. Rugi dong gue....",negatif
"Beli voucher mahal dapet voucher goplay dan gofood 10 ribu. Pesen gofood deket rumah jarak 300 meter dg harga 25 ribu tertera gratis ongkir tambah voucher 10 ribu. Total harga 22 ribu. Aplikasi gojek gk bisa ngitung dg bener, aplikasi penipu gini digemborkan karya anak bangsa. Emang bangsa ini penip...Ulasan Lengkap",negatif
"Beli voucher tampilan tetap sama seperti yang lama, harga minimum ganti, SAMPAH !!!!",negatif
Belum support Android 10 harusnya siap kalo ada update android/ios terbaru bukannya telat kek gini aplikasimu jadi aksesoris nih dihpku dipajang doang gk guna,negatif
